Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Features","For Use With/Related Products","URL"
"https://www.jameco.com/Jameco/Products/ProdDS/78633.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7040/MFG_GIF126.jpg","5942-GIF126-ND","GIF126","Jameco BenchPro","Jameco Electronics","6-Pack Glue Sticks for Glue Gun","315","2.49","0","4","Retail Package","*","Active","-","-","-","https://www.digikey.com/en/products/detail/jameco-electronics/GIF126/26738320"
"https://www.chemical-concepts.com/wp-content/uploads/2024/10/MGQ-08-24T-2019-copy.jpg","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/MFG_BT%2520MFHX%252010-24T.jpg","4110-BTMFHX08-24TTB-ND","BT MFHX 08-24T","Austin Hardware","Austin Hardware","HELICAL MIXER W/ INTERLOCK MOUNT","196","6.83","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/BT-MFHX-08-24T/25900221"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SIKA%2520232%2520WH%2520600ML.jpg","4110-SIKA232WH600MLTB-ND","SIKA 232 WH 600ML","SIKA USA Inc.","Austin Hardware","SIKAFLEX 232 WHITE 600ML UNIPAC","269","28.99","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SIKA-232-WH-600ML/24670836"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_211-G.jpg","4110-211-WTB-ND","211-W","SIKA USA Inc.","Austin Hardware","211 WHITE 300OZ CTG","77","12.65","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/211-W/24671001"
"https://i0.wp.com/btmix.com/wp-content/uploads/2021/03/BT-MC-10-18wRuler-1-scaled.jpg?fit=1707%2C2560&ssl=1","-","4110-BTMC10-18TB-ND","BT MC 10-18","Austin Hardware","Austin Hardware","HELICAL MIXER FOR 1 TO 1 RATIO 4","964","2.93","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/BT-MC-10-18/25898810"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_211-G.jpg","4110-211-GTB-ND","211-G","SIKA USA Inc.","Austin Hardware","300 ML GRAY 211","166","12.65","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/211-G/24670865"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16283&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_1099%25201%2520QUART.jpg","2281-10991QUART-ND","1099 1 QUART","3M","Ellsworth Adhesives","3M 1099 NITRILE PLASTIC ADHESIVE","68","101","0","2","Can","-","Active","Adhesive","Tan, 1 Quart","Plastic","https://www.digikey.com/en/products/detail/ellsworth-adhesives/1099-1-QUART/13983083"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_211-G.jpg","4110-SIKA211-BTB-ND","SIKA 211-B","SIKA USA Inc.","Austin Hardware","SIKAFLEX 211 BLACK 300ML","73","12.65","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SIKA-211-B/24670944"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_EVC-100360.jpg","4110-EVER354TB-ND","EVER 354","Austin Hardware","Austin Hardware","2.75OZ BLUE HARDENER","1","10.01","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/EVER-354/24670868"
"https://www.austinhardware.com/media/catalog/product/cache/7646bece8b289dcd13e7b089f3b9f054/x/2/x2-y5-7t_pic-removebg-preview.png","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/MFG_4GEN%2520REMIX%2520X2-Y5-7T.jpg","4110-4GENREMIXX2-Y5-7TTB-ND","4GEN REMIX X2-Y5-7T","Austin Hardware","Austin Hardware","50ML 1:1 DISPENSE TIP ULTRA EFFI","1,592","2.5","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/4GEN-REMIX-X2-Y5-7T/25898814"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_DP810%2520TAN%252048.5ML.jpg","2281-DP810TAN48.5ML-ND","DP810 TAN 48.5ML","3M","Ellsworth Adhesives","3M SCOTCH-WELD DP810 ADHESIVE","187","61.51","0","2","Box","Scotch-Weld™ DP810","Active","Acrylic","Tan, 48.5mL, 2 Part","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP810-TAN-48-5ML/13983102"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/MFG_4GEN%2520AH90-22.jpg","4110-4GENAH90-22-ND","4GEN AH90-22","Austin Hardware","Austin Hardware","4GEN TENSORGRIP NON-FLAM NON MEC","66","707.12","0","1","Bulk","*","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/4GEN-AH90-22/26655766"
"https://tensorglobal.com/uploads/Tensorgrip%20P390%20Canister%20TDS%20&%20SDS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/MFG_APC%2520P390B-22.jpg","4110-APCP390B-22-ND","APC P390B-22","Austin Hardware","Austin Hardware","TENSORGRIP NON FLAM CONTACT ADHE","31","940.32","0","1","Canister","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/APC-P390B-22/23022900"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8896/MFG_19_1357--1-QUART.jpg","19-1357-1QUART-ND","1357- 1 QUART","3M","3M","CONTACT ADHESIVE, GRAY-GREEN","12","87.72","0","1","Bulk","1357","Active","Adhesive","Gray","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/1357-1-QUART/29219308"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8906/b467659e87d9e65fb706dfac2a025919ee61dab0.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8896/MFG_19_DP8710NS-BLACK.jpg","19-DP8710NS-BLACK-ND","DP8710NS-BLACK","3M","3M","LOW ODOR ACRYLIC, BLACK, 490ML","12","149.48","0","1","Bulk","Scotch-Weld™","Active","Epoxy","Black","Multi Series","https://www.digikey.com/en/products/detail/3m/DP8710NS-BLACK/29219301"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16266&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_800%25205%2520OZ%2520TUBE.jpg","2281-8005OZTUBE-ND","800 5 OZ TUBE","3M","Ellsworth Adhesives","3M SCOTCH-SEAL 800 SEALANT","16","43.3","0","3","Tube","Scotch-Seal™","Active","Adhesive Cartridge","-","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/800-5-OZ-TUBE/13983082"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_MA205HV.jpg","4110-MA205HVTB-ND","MA205HV","ITW POLYMERS ADHESIVES","Austin Hardware","TWO-PART METH ACRYLATE ADHESIVE,","136","156.48","0","1","Bulk","-","Active","Adhesive","2 Part","Multi-Purpose","https://www.digikey.com/en/products/detail/austin-hardware/MA205HV/24670968"
"https://i0.wp.com/btmix.com/wp-content/uploads/2021/04/BT-MC-10-24wRulers-scaled.jpg?fit=1707%2C2560&ssl=1","-","4110-BTMC10-24TB-ND","BT MC 10-24","Austin Hardware","Austin Hardware","HELICAL MIXER FOR 1 TO 1 RATIO 4","747","2.97","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/BT-MC-10-24/25898795"
"https://www.chemical-concepts.com/wp-content/uploads/2024/10/MGQ-08-24T-2019-copy.jpg","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6530/MFG_BT%2520MFHX%252010-24T.jpg","4110-BTMFHX10-24TTB-ND","BT MFHX 10-24T","Austin Hardware","Austin Hardware","HELICAL MIXER WITH INTERLOCK MOU","2,154","6.83","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/BT-MFHX-10-24T/25898816"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_227-W.jpg","4110-227-GTB-ND","227-G","SIKA USA Inc.","Austin Hardware","SIKAFLEX  POLYURETHANE SEALANT","821","18.47","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/227-G/24670869"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8900/731_TDS-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4284/MFG_731-1oz-bottle.jpg","2275-7311OZBOTTLE-ND","731 1 OZ BOTTLE","Permabond","Ellsworth Adhesives","TOUGHENED ADHESIVE CLEAR 1OZ","25","49.84","0","3","Bottle","PERMABOND® 731","Active","Acrylic","Clear, 1 Ounce","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/731-1-OZ-BOTTLE/12749677"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16225&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_CA40H%25201%2520OZ%2520BOTTLE.jpg","2281-CA40H1OZBOTTLE-ND","CA40H 1 OZ BOTTLE","3M","Ellsworth Adhesives","3M SCOTCH-WELD CA40H ADHESIVE","11","86.04","0","2","Bottle","Scotch-Weld™ CA-40H","Active","Acrylic","Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/CA40H-1-OZ-BOTTLE/13983043"
"https://www.austinhardware.com/media/catalog/product/product_info/PRO2-180.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4473/MFG_SPRO2-180.jpg","4110-SPRO2-180-ND","SPRO2-180","SUREBONDER","Austin Hardware","180 WATT HIGH-TEMPERATURE PROFES","6","157.44","0","1","Box","-","Active","Applicator, Hot Melt","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SPRO2-180/16016334"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_NX-TK1.jpg","4110-NX-TK1TB-ND","NX-TK1","Austin Hardware","Austin Hardware","BED LINER KIT- 2 GAL. BLACK","22","296.89","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/NX-TK1/24670982"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16220&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5334/MFG_3792%2520Q.jpg","2281-3792Q-ND","3792 Q","3M","Ellsworth Adhesives","3M 3792 Q HOT MELT ADHESIVE","374","280.66","0","1","Bulk","Scotch-Weld™","Active","Hot Melt","-","Hot Melt Applicator","https://www.digikey.com/en/products/detail/ellsworth-adhesives/3792-Q/13983066"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_201-T.jpg","4110-201-TTB-ND","201-T","SIKA USA Inc.","Austin Hardware","SIKAFLEX TAN CAULK","223","18.69","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/201-T/24670840"
"https://multimedia.3m.com/mws/media/44021O/3m-hot-melt-bonding-systems-guide.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_3762%2520Q.jpg","2281-3762Q-ND","3762 Q","3M","Ellsworth Adhesives","3M 3762 Q HOT MELT ADHESIVE","33","481.3","0","1","Bulk","Scotch-Weld™","Active","Hot Melt","-","Hot Melt Applicator","https://www.digikey.com/en/products/detail/ellsworth-adhesives/3762-Q/13983050"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8896/MFG_19_DP6310NS-GREEN.jpg","19-DP6310NS-GREEN-ND","DP6310NS-GREEN","3M","3M","COMPOSITE URETHANE, GREEN, 400ML","6","120.1","0","1","Bulk","Scotch-Weld™","Active","Urethane","Green, 400mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP6310NS-GREEN/29219275"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16225&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_CA8%25201%2520OZ%2520BOTTLE.jpg","2281-CA81OZBOTTLE-ND","CA8 1 OZ BOTTLE","3M","Ellsworth Adhesives","3M SCOTCH-WELD CA8 INSTANT ADHES","20","86.04","0","2","Bottle","Scotch-Weld™","Active","Acrylic","Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/CA8-1-OZ-BOTTLE/13983071"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_252-W.jpg","4110-252-BTB-ND","252-B","SIKA USA Inc.","Austin Hardware","HI STRENGTH ADHESIVE BLACK","24","30.67","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/252-B/24670881"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=46424&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4035/MFG_ELEMELT-HMS711.jpg","2275-ELEMELTHMS711-ND","ELEMELT HMS711","Ellsworth Adhesives","Ellsworth Adhesives","ELEMELT HMS711 AMBER IS A FAST-S","1","222","0","1","Bulk","Elemelt HMS711","Active","Hot Melt","Amber","EA100-12, PRO9700A","https://www.digikey.com/en/products/detail/ellsworth-adhesives/ELEMELT-HMS711/13572721"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/MFG_4GEN%2520AH90-22.jpg","4110-4GENAH90B-22-ND","4GEN AH90B-22","Austin Hardware","Austin Hardware","TENSORGRIP NON FLAM CONTACT BLUE","1","578.07","0","1","Bulk","*","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/4GEN-AH90B-22/26655765"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SIKA%2520330.jpg","4110-SIKA330TB-ND","SIKA 330","SIKA USA Inc.","Austin Hardware","SIKA 330 SEAM SEALER HEAT CURE","314","44.41","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SIKA-330/24670879"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=46420&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4053/MFG_ELEMELT-HMS800.jpg","2275-ELEMELTHMS800-ND","ELEMELT HMS800","Ellsworth Adhesives","Ellsworth Adhesives","ELEMELT HMS800-5-10TR OPAQUE IS","40","192","0","1","Bulk","Elemelt HMS800","Active","Hot Melt","Opaque, Fast Cure","EA100-12, HB220, HMS600-5-10A, PRO2-80, PRO9700A","https://www.digikey.com/en/products/detail/ellsworth-adhesives/ELEMELT-HMS800/13572716"
"https://multimedia.3m.com/mws/media/44021O/3m-hot-melt-bonding-systems-guide.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_3762LM%2520Q.jpg","2281-3762LMQ-ND","3762LM Q","3M","Ellsworth Adhesives","3M 3762 LM Q HOT MELT ADHESIVE","132","365.54","0","1","Bulk","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Hot Melt Applicator","https://www.digikey.com/en/products/detail/ellsworth-adhesives/3762LM-Q/13983116"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8896/MFG_19_540-GRAY.jpg","19-540-GRAY-ND","540-GRAY","3M","3M","SEALANT, 310 ML CARTRIDGE","9","19.23","0","1","Bulk","540","Active","Adhesive","Gray","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/540-GRAY/29219283"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8896/MFG_19_1300L-1-QUART.jpg","19-1300L-1QUART-ND","1300L - 1 QUART","3M","3M","NEOPRENE RUBBER & GASKET ADHESIV","11","98.15","0","1","Bulk","Scotch-Weld™ 1300L","Active","Adhesive","Yellow","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/1300L-1-QUART/29219319"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SNC%2520CHXOC4.jpg","4110-SNCCHXOC4TB-ND","SNC CHXOC4","Austin Hardware","Austin Hardware","X-02 C COMPONENT-1 GALLS","3","50.69","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SNC-CHXOC4/24670892"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=45662&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3967/MFG_ELEMELT-HMS739.jpg","2275-ELEMELTHMS739-ND","ELEMELT HMS739","Ellsworth Adhesives","Ellsworth Adhesives","ELEMELT HMS739 AMBER IS A HIGH S","4","181.3","0","1","Bulk","Elemelt HMS739","Active","Hot Melt","Amber","EA100-12, PRO9700A","https://www.digikey.com/en/products/detail/ellsworth-adhesives/ELEMELT-HMS739/13572758"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4343/MFG_SPRO9700ADJ.jpg","4110-SPRO9700ADJ-ND","SPRO9700ADJ","SUREBONDER","Austin Hardware","300 WATT ADJUSTABLE TEMPERATURE","3","394.08","0","1","Box","-","Active","Applicator, Hot Melt","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SPRO9700ADJ/16016329"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_BC-1061.jpg","4110-BC-1121TB-ND","BC-1121","Austin Hardware","Austin Hardware","ADCOSEAL BUTYL COATED FOAM","4","685.72","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/BC-1121/24670839"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SF-P12056.jpg","4110-SF-P12056TB-ND","SF-P12056","Austin Hardware","Austin Hardware","II-600 HANDI FOAM KIT","5","1470.23","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SF-P12056/24670951"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=46434&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3972/MFG_ELEMELT-HMS925.jpg","2275-ELEMELTHMS925-ND","ELEMELT HMS925","Ellsworth Adhesives","Ellsworth Adhesives","ELEMELT HMS925 CLEAR IS A HIGH P","1","288","0","1","Bulk","Elemelt HMS925","Active","Hot Melt","Clear","EA100-12, PRO9700A","https://www.digikey.com/en/products/detail/ellsworth-adhesives/ELEMELT-HMS925/13572713"
"https://new.abb.com/products/7TAA244020R0005?printout","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8166/MFG_VC998x.jpg","6308-VC9982-ND","VC9982","ABB Electrification (Thomas and Betts)","ABB Electrification (Thomas and Betts)","QUICK SET CEMENT - QUART 31352","60","80.66","0","1","Bulk","-","Active","Adhesive","Clear","Multi-Purpose","https://www.digikey.com/en/products/detail/abb-electrification-thomas-and-betts/VC9982/28264194"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_EVC-100282.jpg","4110-EVC-100282TB-ND","EVC-100282","Austin Hardware","Austin Hardware","Z-GRIP BODY FILLER, GALLON","8","80.88","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/EVC-100282/24670997"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_SF-P12741.jpg","4110-SF-P12741TB-ND","SF-P12741","Austin Hardware","Austin Hardware","HANDIFOAM HFO FR BLACK II-600","12","1587.85","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/SF-P12741/24670964"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5571/MFG_420%20OFF%20WHITE%205%20GAL%20PL%20%28B%29.jpg","2281-420OFFWHITE5GALPL(B)-ND","420 OFF WHITE 5 GAL PL (B)","3M","Ellsworth Adhesives","Scotch-Weld Epoxy Adhesive","3","2287.46","0","1","Pail","Scotch-Weld™ 420","Active","Epoxy, 2 Part","Off-White, 5 Gallon","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/420-OFF-WHITE-5-GAL-PL-B/17279307"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5570/MFG_105%20CLEAR%20PART%20B%205%20GALLON%20-%2019784%20-%20IMP.jpg","2281-105CLEARPARTB5GALLON-19784-IMP-ND","105 CLEAR PART B 5 GALLON - 19784 - IMP","3M","Ellsworth Adhesives","Epoxy Adhesive 5 Gallon Pail","6","7030.48","0","1","Pail","-","Active","Epoxy","Clear, 5 Gallon","-","https://www.digikey.com/en/products/detail/ellsworth-adhesives/105-CLEAR-PART-B-5-GALLON-19784-IMP/17279280"
"https://www.mgchemicals.com/downloads/catalogs/Specialty%20Adhesives%20Catalogue%20Web.pdf","-","473-9201-25ML-ND","9201-25ML","MG Chemicals","MG Chemicals","GENERAL BONDING ADHESIVE","12","31.04","0","1","Box","-","Active","-","-","-","https://www.digikey.com/en/products/detail/mg-chemicals/9201-25ML/28814066"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8896/MFG_19_SUPER-77--24OZ.jpg","19-SUPER77-24OZ-ND","SUPER 77- 24OZ","3M","3M","SPRAY ADHESIVE 24 FL OZ CAN","12","38.57","0","1","Bulk","Super 77™","Active","Adhesive","Clear","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/SUPER-77-24OZ/29219297"
"https://www.mgchemicals.com/downloads/catalogs/Specialty%20Adhesives%20Catalogue%20Web.pdf","-","473-9201-50ML-ND","9201-50ML","MG Chemicals","MG Chemicals","GENERAL BONDING ADHESIVE","12","44.95","0","1","Box","-","Active","-","-","-","https://www.digikey.com/en/products/detail/mg-chemicals/9201-50ML/28813915"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_201-T.jpg","4110-201-GTB-ND","201-G","SIKA USA Inc.","Austin Hardware","SIKA FLEX GRAY ADHESIVE 10.3 OZ","24","18.69","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/201-G/24670938"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5567/MFG_DP420%20BLACK%20200ML%20DUO-PAK.jpg","2281-DP420BLACK200MLDUO-PAK-ND","DP420 BLACK 200ML DUO-PAK","3M","Ellsworth Adhesives","Scotchweld Epoxy","12","199.94","0","1","Tube","Scotch-Weld™ DP420","Active","Epoxy, 2 Part","Black, 200mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP420-BLACK-200ML-DUO-PAK/17279296"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5338/S-735.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4725/MFG_S-735.jpg","4110-S-735-ND","S-735","SUREBONDER","Austin Hardware","HIGH STRENGTH HOT MELT ADHESIVE","10","334.4","0","1","Case","-","Active","Hot Melt","High Strength","Hot Melt Applicator","https://www.digikey.com/en/products/detail/austin-hardware/S-735/16016332"
